epoch,step,train_loss,val/best_f1,val_loss
0,2225,,0.8888888955116272,0.21599730849266052
0,2225,0.19360677897930145,,
1,4451,,0.8617886304855347,0.1768731325864792
1,4451,0.08814316242933273,,
2,6677,,0.8455284833908081,0.15218277275562286
2,6677,0.07094870507717133,,
